impc_parameter_orig_id,parameter_name,parameter_id,param_grouping,procedure_group_id
21464,Alanine aminotransferase,IMPC_CBC_013_001,,7
21465,Alkaline phosphatase,IMPC_CBC_014_001,Chemistry,7
21466,Total cholesterol,IMPC_CBC_015_001,Chemistry,7
21467,HDL-cholesterol,IMPC_CBC_016_001,Chemistry,7
21468,Triglycerides,IMPC_CBC_017_001,Chemistry,7
21469,Glucose,IMPC_CBC_018_001,Glucose,7
21470,LIH (Hemolysis Severity - available on AU analysers),IMPC_CBC_019_001,,7
21471,Fructosamine,IMPC_CBC_020_001,,7
21472,Lipase,IMPC_CBC_021_001,,7
21473,Lactate dehydrogenase,IMPC_CBC_022_001,,7
21474,Alpha-amylase,IMPC_CBC_023_001,Chemistry,7
21475,UIBC (unsaturated iron binding capacity),IMPC_CBC_024_001,,7
21476,LDL-cholesterol,IMPC_CBC_025_001,,7
21477,Free fatty acids,IMPC_CBC_026_001,,7
21478,Glycerol,IMPC_CBC_027_001,,7
21479,Creatine kinase,IMPC_CBC_028_001,Chemistry,7
21480,Uric acid,IMPC_CBC_029_001,,7
21481,Ferritin,IMPC_CBC_030_001,,7
21482,Transferrin,IMPC_CBC_031_001,,7
21483,C-reactive protein,IMPC_CBC_032_001,,7
21484,Equipment ID,IMPC_CBC_033_001,,7
21485,Equipment manufacturer,IMPC_CBC_034_001,,7
21486,Equipment model,IMPC_CBC_035_001,,7
21487,Anesthesia used for blood collection,IMPC_CBC_036_001,,7
21488,Method of blood collection,IMPC_CBC_037_001,,7
21489,Anticoagulant,IMPC_CBC_038_001,,7
21490,Samples kept on ice between collection and analysis,IMPC_CBC_042_001,,7
21491,Sample status,IMPC_CBC_043_001,,7
21492,Sample dilution,IMPC_CBC_044_001,,7
21493,ID of blood collection SOP,IMPC_CBC_045_001,,7
21494,Date and time of blood collection,IMPC_CBC_046_001,,7
21495,Date of measurement,IMPC_CBC_047_001,,7
21496,Hemolysis status,IMPC_CBC_048_001,,7
21497,Blood collection experimenter ID,IMPC_CBC_049_001,,7
21498,Date equipment last calibrated,IMPC_CBC_050_001,,7
21499,Blood collection tubes,IMPC_CBC_039_001,,7
21500,Date and time of sacrifice,IMPC_CBC_040_001,,7
21501,Storage temperature from blood collection till measurement,IMPC_CBC_041_001,,7
21502,Blood analysis experimenter ID,IMPC_CBC_051_001,,7
21503,Glycosilated hemoglobin A1c (HbA1c),IMPC_CBC_052_001,,7
21504,Thyroxine,IMPC_CBC_053_001,,7
21505,Magnesium,IMPC_CBC_054_001,,7
21506,Reagent manufacturer,IMPC_CBC_060_001,,7
31881,Tail - presence,IMPC_CSD_001_001,,8
31882,Tail - length,IMPC_CSD_002_001,,8
31883,Tail - thickness,IMPC_CSD_003_001,,8
31884,Tail - morphology,IMPC_CSD_004_001,,8
31885,Coat - color - back,IMPC_CSD_005_001,Coat,8
31886,Coat - color - head,IMPC_CSD_006_001,Coat,8
31887,Coat - color - abdomen,IMPC_CSD_007_001,Coat,8
31888,Coat - color pattern - back,IMPC_CSD_008_001,Coat,8
31889,Coat - color pattern - head,IMPC_CSD_009_001,Coat,8
31890,Coat - color pattern - abdomen,IMPC_CSD_010_001,Coat,8
31891,Coat - hair distribution - back,IMPC_CSD_011_001,,8
31892,Coat - hair distribution - head,IMPC_CSD_012_001,,8
31893,Coat - hair distribution - abdomen,IMPC_CSD_013_001,Coat,8
31894,Coat - hair texture / appearance - back,IMPC_CSD_014_001,,8
31895,Coat - hair texture / appearance - head,IMPC_CSD_015_001,,8
31896,Coat - hair texture / appearance - abdomen,IMPC_CSD_016_001,Coat,8
31897,Forelimbs - position,IMPC_CSD_017_001,,8
31898,Forelimbs - shape,IMPC_CSD_018_001,,8
31899,Forelimbs - size,IMPC_CSD_019_001,,8
31900,Hindlimbs - position,IMPC_CSD_020_001,,8
31901,Hindlimbs - shape,IMPC_CSD_021_001,,8
31902,Hindlimbs - size,IMPC_CSD_022_001,,8
31903,Vibrissae - presence,IMPC_CSD_023_001,,8
31904,Vibrissae - appearance,IMPC_CSD_024_001,,8
31905,Head size,IMPC_CSD_025_001,,8
31906,Head morphology,IMPC_CSD_026_001,,8
31907,Ears,IMPC_CSD_027_001,,8
31908,Snout size,IMPC_CSD_028_001,,8
31909,Activity (body position),IMPC_CSD_029_001,,8
31910,Tremor,IMPC_CSD_030_001,,8
31911,Transfer arousal,IMPC_CSD_031_001,,8
31912,Locomotor activity,IMPC_CSD_032_001,,8
31913,Gait,IMPC_CSD_033_001,,8
31914,Tail elevation,IMPC_CSD_034_001,,8
31915,Touch escape,IMPC_CSD_035_001,,8
31916,Startle response,IMPC_CSD_036_001,,8
31917,Unexpected behaviors,IMPC_CSD_037_001,,8
31918,Trunk curl,IMPC_CSD_038_001,,8
31919,Limb grasp,IMPC_CSD_039_001,,8
31920,Forelimb digit - size,IMPC_CSD_046_001,,8
31921,Hindlimb digit - size,IMPC_CSD_047_001,,8
31922,Skin color - whole body,IMPC_CSD_056_001,,8
31923,Skin color - snout,IMPC_CSD_057_001,,8
31924,Skin color - ear,IMPC_CSD_058_001,,8
31925,Skin color - front paws,IMPC_CSD_059_001,,8
31926,Skin color - back paws,IMPC_CSD_060_001,,8
31927,Skin color - tail,IMPC_CSD_061_001,,8
31928,Skin texture - whole body,IMPC_CSD_062_001,,8
31929,Skin texture - snout,IMPC_CSD_063_001,,8
31930,Skin texture - ear,IMPC_CSD_064_001,,8
31931,Skin texture - front paws,IMPC_CSD_065_001,,8
31932,Skin texture - back paws,IMPC_CSD_066_001,,8
31933,Skin texture - tail,IMPC_CSD_067_001,,8
31934,Teeth presence,IMPC_CSD_068_001,,8
31935,Upper teeth appearance,IMPC_CSD_069_001,,8
31936,Lower teeth appearance,IMPC_CSD_070_001,,8
31937,Genitalia - presence,IMPC_CSD_071_001,,8
31938,Genitalia - size,IMPC_CSD_072_001,,8
31939,Genitalia - morphology,IMPC_CSD_073_001,,8
31940,Mouth morphology,IMPC_CSD_074_001,,8
31941,Upper lip morphology,IMPC_CSD_075_001,,8
31942,Lower lip morphology,IMPC_CSD_076_001,,8
31943,Contact righting,IMPC_CSD_077_001,,8
31944,Vocalization,IMPC_CSD_078_001,,8
31945,Aggression,IMPC_CSD_079_001,,8
31946,Head bobbing,IMPC_CSD_080_001,,8
31947,Experimenter ID,IMPC_CSD_081_001,,8
31948,Location of test,IMPC_CSD_082_001,,8
31949,Number of animals in cage,IMPC_CSD_083_001,,8
31950,Number of days since cage changed,IMPC_CSD_084_001,,8
31951,Images,IMPC_CSD_085_001,,8
31952,Size of squares in arena,IMPC_CSD_086_001,,8
31953,Comments (in English),IMPC_CSD_087_001,,8
31954,Forepaw - size,IMPC_CSD_040_002,,8
31955,Hindpaw - size,IMPC_CSD_041_002,,8
31956,Forepaw - shape,IMPC_CSD_042_002,,8
31957,Hindpaw - shape,IMPC_CSD_043_002,,8
31958,Forelimb digit - number,IMPC_CSD_044_002,,8
31959,Hindlimb digit - number,IMPC_CSD_045_002,,8
31960,Forelimb digit - shape,IMPC_CSD_048_002,,8
31961,Hindlimb digit - shape,IMPC_CSD_049_002,,8
31962,Forelimb nail - number,IMPC_CSD_050_002,,8
31963,Hindlimb nail - number,IMPC_CSD_051_002,,8
31964,Hindlimb nail - length,IMPC_CSD_053_002,,8
31965,Forelimb nail - length,IMPC_CSD_052_002,,8
31966,Forelimb nail - shape,IMPC_CSD_054_002,,8
31967,Hindlimb nail - shape,IMPC_CSD_055_002,,8
40745,Embryo reconstruction,IMPC_EMO_001_001,,39
40746,Experimenter ID,IMPC_EMO_002_001,,39
40747,Equipment ID,IMPC_EMO_003_001,,39
40748,Equipment Manufacturer,IMPC_EMO_004_001,,39
40749,Equipment Model,IMPC_EMO_005_001,,39
40750,Equipment Version,IMPC_EMO_006_001,,39
40751,Image Pixel Size,IMPC_EMO_007_001,,39
40752,E14.5-E15.5 MicroCT Preparation protocol,IMPC_EMO_008_001,,39
40753,Object to Source,IMPC_EMO_009_001,,39
40754,Camera to Source,IMPC_EMO_010_001,,39
40755,Date equipment last calibrated,IMPC_EMO_011_001,,39
40756,Date of Sacrifice,IMPC_EMO_012_001,,39
40757,Date Preparation Finished,IMPC_EMO_013_001,,39
40758,Date of Scan,IMPC_EMO_014_001,,39
40759,Source Voltage,IMPC_EMO_015_001,,39
40760,Source Current,IMPC_EMO_016_001,,39
40761,Screenshots,IMPC_EMO_017_001,,39
67929,Spleen weight,IMPC_IMM_001_002,,34
67930,Live leukocytes (Panel A) -  % of total events,IMPC_IMM_002_002,,34
67931,T cells (Panel A) - % of live leukocytes (Panel A),IMPC_IMM_003_002,,34
67932,NKT cells (panel A) - % of live leukocytes (Panel A),IMPC_IMM_004_002,,34
67933,NK cells (Panel A) - % of live leukocytes (Panel A),IMPC_IMM_005_002,,34
67934,CD4 T cells - % of live leukocytes (Panel A),IMPC_IMM_007_002,,34
67935,CD8+ T cells - % of live leukocytes (Panel A),IMPC_IMM_008_002,,34
67936,CD4+ NKT cells - % of live leukocytes (Panel A),IMPC_IMM_011_002,,34
67937,CD4- NKT cells - % of live leukocytes (Panel A),IMPC_IMM_013_002,,34
67938,Treg cells - % of live leukocytes (Panel A),IMPC_IMM_014_002,,34
67939,CD4+ T helper cells - % of live leukocytes (Panel A),IMPC_IMM_015_002,,34
67940,Total events (Panel A),IMPC_IMM_026_002,,34
67941,Total events (Panel B),IMPC_IMM_027_002,,34
67942,Effector CD4+ T helper cells - % of live leukocytes (Panel A),IMPC_IMM_028_002,,34
67943,Resting CD4+ T helper cells - % of live leukocytes (Panel A),IMPC_IMM_029_002,,34
67944,Effector CD8+ T cells - % of live leukocytes (Panel A),IMPC_IMM_032_002,,34
67945,NaÃÂ¯ve CD8+ T cells - % of live leukocytes (Panel A),IMPC_IMM_033_002,,34
67946,Resting CD8+ T cells - % of live leukocytes (Panel A),IMPC_IMM_034_002,,34
67947,Effector CD4+ NKT cells - % of live leukocytes (Panel A),IMPC_IMM_040_002,,34
67948,Resting CD4+ NKT cells - % of live leukocytes (Panel A),IMPC_IMM_041_002,,34
67949,Effector CD4- NKT cells - % of live leukocytes (Panel A),IMPC_IMM_046_002,,34
67950,Resting CD4- NKT cells - % of live leukocytes (Panel A),IMPC_IMM_047_002,,34
67951,Live leukocytes (Panel B) -  % of total events (Panel B),IMPC_IMM_049_002,,34
67952,Granulocytes - % of live leukocytes (Panel B),IMPC_IMM_050_002,,34
67953,Monocytes - % of live leukocytes (Panel B),IMPC_IMM_051_002,,34
67954,Eosinophils - % of live leukocytes (Panel B),IMPC_IMM_052_002,,34
67955,NK cells (Panel B) - % of live leukocytes (Panel B),IMPC_IMM_053_002,,34
67956,Ly6C+ CD11b- NK cells - % of live leukocytes (Panel B),IMPC_IMM_054_002,,34
67957,Ly6C+ CD11b+ NK cells - % of live leukocytes (Panel B),IMPC_IMM_055_002,,34
67958,CD11b- NK cells - % of live leukocytes (Panel B),IMPC_IMM_056_002,,34
67959,CD11b+ NK cells - % of live leukocytes (Panel B),IMPC_IMM_057_002,,34
67960,NKT cells (panel B) - % of live leukocytes (Panel B),IMPC_IMM_058_002,,34
67961,Ly6C+ NKT cells - % of live leukocytes (Panel B),IMPC_IMM_059_002,,34
67962,T cells (panel B) - % of live leukocytes (Panel B),IMPC_IMM_061_002,,34
67963,B cells - % of live leukocytes (Panel B),IMPC_IMM_063_002,,34
67964,Follicular B cells  - % of B cells (Panel B),IMPC_IMM_067_002,,34
67965,Marginal zone B cells  - % of B cells (Panel B),IMPC_IMM_071_002,,34
67966,Conventional DC - % of live leukocytes (Panel B),IMPC_IMM_072_002,,34
67967,Plasmacytoid DC- % of live leukocytes (Panel B),IMPC_IMM_074_002,,34
67968,Macrophages- % of live leukocytes (Panel B),IMPC_IMM_075_002,,34
67969,Equipment name,IMPC_IMM_077_002,,34
67970,Equipment manufacturer,IMPC_IMM_078_002,,34
67971,Equipment model,IMPC_IMM_079_002,,34
67972,CS&T Bead lot,IMPC_IMM_080_002,,34
67973,Anesthesia,IMPC_IMM_081_002,,34
67974,Cell digestion,IMPC_IMM_082_002,,34
67975,Cell digestion agent,IMPC_IMM_083_002,,34
67976,Cell digestion agent manufacturer,IMPC_IMM_084_002,,34
67977,Cell digestion agent catalog number,IMPC_IMM_085_002,,34
67978,Cell counting performed,IMPC_IMM_086_002,,34
67979,Cell counting equipment manufacturer,IMPC_IMM_087_002,,34
67980,Cell counting equipment model,IMPC_IMM_088_002,,34
67981,Cell counting equipment name,IMPC_IMM_089_002,,34
67982,Cell lysis buffer manufacturer,IMPC_IMM_090_002,,34
67983,Cell lysis buffer catalog number,IMPC_IMM_091_002,,34
67984,Date and time of sacrifice,IMPC_IMM_092_002,,34
67985,Date and time of sample preparation,IMPC_IMM_093_002,,34
67986,Sample storage temperature until analysis (in Celsius),IMPC_IMM_094_002,,34
67987,FCS repository reference (URL/ID),IMPC_IMM_095_002,,34
67988,Balanced salt solution type,IMPC_IMM_096_002,,34
67989,Balanced salt solution manufacturer,IMPC_IMM_097_002,,34
67990,Balanced salt solution catalog number,IMPC_IMM_098_002,,34
67991,RPMI manufacturer,IMPC_IMM_099_002,,34
67992,RPMI catalog number,IMPC_IMM_100_002,,34
67993,DNAse I manufacturer,IMPC_IMM_101_002,,34
67994,DNAse I catalog number,IMPC_IMM_102_002,,34
67995,Dead cell exclusion dye,IMPC_IMM_103_002,,34
67996,Dead cell exclusion dye manufacturer,IMPC_IMM_104_002,,34
67997,Dead cell exclusion dye catalog number,IMPC_IMM_105_002,,34
67998,Cell digestion temperature (in Celsius),IMPC_IMM_106_002,,34
67999,Panel A FCS file(s),IMPC_IMM_107_002,,34
68000,Panel B FCS file(s),IMPC_IMM_108_002,,34
68001,Automated analysis,IMPC_IMM_109_002,,34
68002,Collection buffer manufacturer,IMPC_IMM_110_002,,34
68003,Collection buffer catalog number number,IMPC_IMM_111_002,,34
68004,FACS buffer manufacturer,IMPC_IMM_112_002,,34
68005,FACS buffer catalog number,IMPC_IMM_113_002,,34
68006,Enzyme buffer manufacturer,IMPC_IMM_114_002,,34
68007,Enzyme buffer catalog number,IMPC_IMM_115_002,,34
68008,Total spleen leukocyte count,IMPC_IMM_116_001,,34
68009,Clog- events (Panel A),IMPC_IMM_117_001,,34
68010,FSC/SSC Singlets (Panel A),IMPC_IMM_118_001,,34
68011,Effector NK cells - % of live leukocytes (Panel A),IMPC_IMM_119_001,,34
68012,Effector Treg cells - % of live leukocytes (Panel A),IMPC_IMM_120_001,,34
68013,Effector γδ T cells - % of live leukocytes (Panel A),IMPC_IMM_121_001,,34
68014,Klrg1+ CD4- NKT cells - % of live leukocytes (Panel A),IMPC_IMM_122_001,,34
68015,Klrg1+ CD4+ NKT cells - % of live leukocytes (Panel A),IMPC_IMM_123_001,,34
68016,Klrg1+ CD4+ T helper cells - % of live leukocytes (Panel A),IMPC_IMM_124_001,,34
68017,Klrg1+ CD8 T cells - % of live leukocytes (Panel A),IMPC_IMM_125_001,,34
68018,Klrg1+ NK cells - % of live leukocytes (Panel A),IMPC_IMM_126_001,,34
68019,Klrg1+ Treg cells - % of live leukocytes (Panel A),IMPC_IMM_127_001,,34
68020,Klrg1+ γδ T cells - % of live leukocytes (Panel A),IMPC_IMM_128_001,,34
68021,Resting NK cells - % of live leukocytes (Panel A),IMPC_IMM_129_001,,34
68022,Resting Treg cells - % of live leukocytes (Panel A),IMPC_IMM_130_001,,34
68023,Resting γδ T cells - % of live leukocytes (Panel A),IMPC_IMM_131_001,,34
68024,αβ T cells - % of live leukocytes (Panel A),IMPC_IMM_132_001,,34
68025,γδ T cells - % of live leukocytes (Panel A),IMPC_IMM_133_001,,34
68026,CD4- NKT cells - % of NKT cells (Panel A),IMPC_IMM_134_001,,34
68027,CD4+ NKT cells - % of NKT cells (Panel A),IMPC_IMM_135_001,,34
68028,CD4+ T cells - % of T cells,IMPC_IMM_136_001,,34
68029,CD4+ T helper cells - % of CD4 T cells,IMPC_IMM_137_001,,34
68030,CD8+ T cells - % of T cells,IMPC_IMM_138_001,,34
68031,Effector CD4- NKT cells  - % of CD4- NKT cells,IMPC_IMM_139_001,,34
68032,Effector CD4+ NKT cells  - % of CD4+ NKT cells,IMPC_IMM_140_001,,34
68033,Effector CD4+ T helper cells - % of CD4+ T helper cells,IMPC_IMM_141_001,,34
68034,Effector CD8+ T cells - % of CD8+ T cells,IMPC_IMM_142_001,,34
68035,Effector NK cells - % of NK cells (Panel A),IMPC_IMM_143_001,,34
68036,Effector Treg cells - % of Treg cells,IMPC_IMM_144_001,,34
68037,Effector γδ T cells - % of γδ T cells,IMPC_IMM_145_001,,34
68038,Klrg1+ CD4- NKT cells  - % of CD4- NKT cells,IMPC_IMM_146_001,,34
68039,Klrg1+ CD4+ NKT cells  - % of CD4+ NKT cells,IMPC_IMM_147_001,,34
68040,Klrg1+ CD4+ T helper cells  - % of CD4+ T helper cells,IMPC_IMM_148_001,,34
68041,Klrg1+ CD8 T cells - % of CD8+ T cells,IMPC_IMM_149_001,,34
68042,Klrg1+ NK cells - % of NK cells (Panel A),IMPC_IMM_150_001,,34
68043,Klrg1+ Treg cells - % of Treg cells,IMPC_IMM_151_001,,34
68044,Klrg1+ γδ T cells - % of γδ T cells,IMPC_IMM_152_001,,34
68045,Naïve CD8+ T cells - % of CD8+ T cells,IMPC_IMM_153_001,,34
68046,Resting CD4- NKT cells  - % of CD4- NKT cells,IMPC_IMM_154_001,,34
68047,Resting CD4+ NKT cells  - % of CD4+ NKT cells,IMPC_IMM_155_001,,34
68048,Resting CD4+ T helper cells  - % of CD4+ T helper cells,IMPC_IMM_156_001,,34
68049,Resting CD8+ T cells - % of CD8+ T cells,IMPC_IMM_157_001,,34
68050,Resting NK cells - % of NK cells (Panel A),IMPC_IMM_158_001,,34
68051,Resting Treg cells - % of Treg cells,IMPC_IMM_159_001,,34
68052,Resting γδ T cells - % of γδ T cells,IMPC_IMM_160_001,,34
68053,Treg cells - % of CD4 T cells,IMPC_IMM_161_001,,34
68054,Clog- events (Panel B),IMPC_IMM_162_001,,34
68055,FSC/SSC Singlets (Panel B),IMPC_IMM_163_001,,34
68056,B1a cells  - % of B cells (Panel B),IMPC_IMM_164_001,,34
68057,B1b cells  - % of B cells (Panel B),IMPC_IMM_165_001,,34
68058,CD11b-high cDC - % of conventional DC (Panel B),IMPC_IMM_166_001,,34
68059,CD11b-low cDC - % of conventional DC (Panel B),IMPC_IMM_167_001,,34
68060,CD161+ B cells - % of live leukocytes (Panel B),IMPC_IMM_168_001,,34
68061,Transitional 1 B cells  - % of B cells (Panel B),IMPC_IMM_169_001,,34
68062,Transitional 2 B cells  - % of B cells (Panel B),IMPC_IMM_170_001,,34
68063,CD11b- NK cells - % of NK cells (Panel B),IMPC_IMM_171_001,,34
68064,CD11b+ NK cells - % of NK cells (Panel B),IMPC_IMM_172_001,,34
68065,CD161+ B cells - % of B cells,IMPC_IMM_173_001,,34
68066,Follicular B cells  - % of B cells,IMPC_IMM_174_001,,34
68067,Ly6C+ CD11b- NK cells - % of NK cells (Panel B),IMPC_IMM_175_001,,34
68068,Ly6C+ CD11b+ NK cells - % of NK cells (Panel B),IMPC_IMM_176_001,,34
68069,Ly6C+ NKT cells - % of NKT cells (Panel B),IMPC_IMM_177_001,,34
68070,Marginal zone B cells  - % of B cells,IMPC_IMM_178_001,,34
68071,Transitional 1 Bcells  - % of B cells,IMPC_IMM_179_001,,34
68072,Transitional 2 B cells  - % of B cells,IMPC_IMM_180_001,,34
68073,T cells (Panel A) - cell count,IMPC_IMM_181_001,,34
68074,αβ T cells - cell count,IMPC_IMM_182_001,,34
68075,CD8+ T cells - cell count,IMPC_IMM_183_001,,34
68076,Effector CD8+ T cells - cell count,IMPC_IMM_184_001,,34
68077,Resting CD8+ T cells - cell count,IMPC_IMM_185_001,,34
68078,Naïve CD8+ T cells - cell count,IMPC_IMM_186_001,,34
68079,Klrg1+ CD8 T cells - cell count,IMPC_IMM_187_001,,34
68080,CD4 T cells - cell count,IMPC_IMM_188_001,,34
68081,CD4+ T helper cells - cell count,IMPC_IMM_189_001,,34
68082,Effector CD4+ T helper cells - cell count,IMPC_IMM_190_001,,34
68083,Resting CD4+ T helper cells - cell count,IMPC_IMM_191_001,,34
68084,Klrg1+ CD4+ T helper cells - cell count,IMPC_IMM_192_001,,34
68085,Treg cells - cell count,IMPC_IMM_193_001,,34
68086,Effector Treg cells - cell count,IMPC_IMM_194_001,,34
68087,Resting Treg cells - cell count,IMPC_IMM_195_001,,34
68088,Klrg1+ Treg cells - cell count,IMPC_IMM_196_001,,34
68089,γδ T cells - cell count,IMPC_IMM_197_001,,34
68090,Effector γδ T cells - cell count,IMPC_IMM_198_001,,34
68091,Resting γδ T cells - cell count,IMPC_IMM_199_001,,34
68092,Klrg1+ γδ T cells - cell count,IMPC_IMM_200_001,,34
68093,NKT cells (panel A) - cell count,IMPC_IMM_201_001,,34
68094,CD4+ NKT cells - cell count,IMPC_IMM_202_001,,34
68095,Effector CD4+ NKT cells - cell count,IMPC_IMM_203_001,,34
68096,Resting CD4+ NKT cells - cell count,IMPC_IMM_204_001,,34
68097,Klrg1+ CD4+ NKT cells - cell count,IMPC_IMM_205_001,,34
68098,CD4- NKT cells - cell count,IMPC_IMM_206_001,,34
68099,Effector CD4- NKT cells - cell count,IMPC_IMM_207_001,,34
68100,Resting CD4- NKT cells - cell count,IMPC_IMM_208_001,,34
68101,Klrg1+ CD4- NKT cells - cell count,IMPC_IMM_209_001,,34
68102,NK cells (Panel A) - cell count,IMPC_IMM_210_001,,34
68103,Effector NK cells - cell count,IMPC_IMM_211_001,,34
68104,Resting NK cells - cell count,IMPC_IMM_212_001,,34
68105,Klrg1+ NK cells - cell count,IMPC_IMM_213_001,,34
68106,T cells (panel B) - cell count,IMPC_IMM_214_001,,34
68107,NKT cells (panel B) - cell count,IMPC_IMM_215_001,,34
68108,Ly6C+ NKT cells - cell count,IMPC_IMM_216_001,,34
68109,NK cells (Panel B) - cell count,IMPC_IMM_217_001,,34
68110,CD11b- NK cells - cell count,IMPC_IMM_218_001,,34
68111,Ly6C+ CD11b- NK cells - cell count,IMPC_IMM_219_001,,34
68112,CD11b+ NK cells - cell count,IMPC_IMM_220_001,,34
68113,Ly6C+ CD11b+ NK cells - cell count,IMPC_IMM_221_001,,34
68114,B cells - cell count,IMPC_IMM_222_001,,34
68115,B1a cells - cell count,IMPC_IMM_223_001,,34
68116,B1b cells - cell count,IMPC_IMM_224_001,,34
68117,Follicular B cells - cell count,IMPC_IMM_225_001,,34
68118,Marginal zone B cells - cell count,IMPC_IMM_226_001,,34
68119,Transitional 1 B cells - cell count,IMPC_IMM_227_001,,34
68120,Transitional 2 B cells - cell count,IMPC_IMM_228_001,,34
68121,CD161+ B cells - cell count,IMPC_IMM_229_001,,34
68122,Conventional DC - cell count,IMPC_IMM_230_001,,34
68123,CD11b-low cDC - cell count,IMPC_IMM_231_001,,34
68124,CD11b-high cDC - cell count,IMPC_IMM_232_001,,34
68125,Plasmacytoid DC - cell count,IMPC_IMM_233_001,,34
68126,Macrophages - cell count,IMPC_IMM_234_001,,34
68127,Monocytes - cell count,IMPC_IMM_235_001,,34
68128,Granulocytes - cell count,IMPC_IMM_236_001,,34
68129,Eosinophils - cell count,IMPC_IMM_237_001,,34
68130,Panel A anti-CD5 clone,IMPC_IMM_238_001,,34
68131,Panel A anti-CD5 fluorochrome,IMPC_IMM_239_001,,34
68132,Panel A anti-CD5 RRID,IMPC_IMM_240_001,,34
68133,Panel A anti-CD4 clone,IMPC_IMM_241_001,,34
68134,Panel A anti-CD4 fluorochrome,IMPC_IMM_242_001,,34
68135,Panel A anti-CD4 RRID,IMPC_IMM_243_001,,34
68136,Panel A anti-CD44 clone,IMPC_IMM_244_001,,34
68137,Panel A anti-CD44 fluorochrome,IMPC_IMM_245_001,,34
68138,Panel A anti-CD44 RRID,IMPC_IMM_246_001,,34
68139,Panel A anti-CD8a clone,IMPC_IMM_247_001,,34
68140,Panel A anti-CD8a fluorochrome,IMPC_IMM_248_001,,34
68141,Panel A anti-CD8a RRID,IMPC_IMM_249_001,,34
68142,Panel A anti-CD25 clone,IMPC_IMM_250_001,,34
68143,Panel A anti-CD25 fluorochrome,IMPC_IMM_251_001,,34
68144,Panel A anti-CD25 RRID,IMPC_IMM_252_001,,34
68145,Panel A anti-CD161 clone,IMPC_IMM_253_001,,34
68146,Panel A anti-CD161 fluorochrome,IMPC_IMM_254_001,,34
68147,Panel A anti-CD161 RRID,IMPC_IMM_255_001,,34
68148,Panel A anti-CD62L clone,IMPC_IMM_256_001,,34
